Date,daily_return_firm,daily_return_market,daily_return_market_ew,trading_day_offset
2024-06-10,0.3636363828785656,0.0025808546645145203,0.0024203884549971466,-155
2024-06-11,0.0666666304485668,0.0027103813151374556,-0.003701989040619469,-154
2024-06-12,0.15625002955857847,0.008503672791998707,0.005271311064721562,-153
2024-06-13,-0.08108106917593494,0.0023446558536817097,-0.0026652387758008267,-152
2024-06-14,0.4705881829273646,-0.000393860697500914,-0.006998252909485192,-151
2024-06-17,0.16000001117587104,0.007664386564552705,0.006597282656774173,-150
2024-06-18,-0.10344826201958102,0.0025213273947457537,0.0027666455933959,-149
2024-06-20,0.3461538840404892,-0.0025259318472709014,0.0006032621328564414,-148
2024-06-21,0.04285713525450974,-0.001562130321101196,0.0011968845061240962,-147
2024-06-24,-0.06849316029700514,-0.003065171894990004,0.005028362474341019,-146
2024-06-25,-0.029411782832835298,0.003933590015736899,-0.007166528775740533,-145
2024-06-26,0.06060609909046466,0.0015724312002203256,-0.003622693761138107,-144
2024-06-27,0.25714281152705887,0.0009073212238914774,0.0009228736678785765,-143
2024-06-28,0.25,-0.004083652583445674,0.0006442061189755321,-142
2024-07-01,0.2727273189085577,0.0026755639309195,-0.007875489896226884,-141
2024-07-02,0.09999996008617651,0.006195317856513505,0.004180785844752899,-140
2024-07-03,-0.08441556242449633,0.005084444409779065,0.0007229851771122231,-139
2024-07-05,-0.12056736698600246,0.005448765178485582,-0.000857915444065549,-138
2024-07-08,-0.2258064370761309,0.0010166989647510949,0.0017671035104254162,-137
2024-07-09,-0.0625000848861681,0.0007410719362856977,-0.0017189009196696414,-136
2024-07-10,0.35555558774942364,0.010208065293514812,0.008895360464964863,-135
2024-07-11,-0.03278683018248574,-0.008763028841120457,0.011694276898167377,-134
2024-07-12,-0.05084752718869878,0.0055170270744306915,0.008123223481752762,-133
2024-07-15,0.035714309472515415,0.0028262026252154904,0.0011989935402463292,-132
2024-07-16,0.12068969254713124,0.006389375498743188,0.01744294554778847,-131
2024-07-17,-0.030769249505897545,-0.013927543241993745,-0.003659007606289566,-130
2024-07-18,-0.15873018454156795,-0.007816403936922511,-0.00868928883088449,-129
2024-07-19,-0.16037735434619704,-0.007140265531926926,-0.006966920590974035,-128
2024-07-22,-0.23595502737355933,0.01079203564940956,0.008277395157955336,-127
2024-07-23,0.1470587772049763,-0.001558102589770738,-0.003529980029705282,-126
2024-07-24,0.025641102179700948,-0.02314909375473495,-0.011939953078773713,-125
2024-07-25,-0.12500001455191456,-0.005142620237842288,0.001124683387752512,-124
2024-07-26,-0.028571445677352925,0.011090468702846357,0.0144385913343974,-123
2024-07-29,-0.08823528001890579,0.0008133101292933098,0.0014809971228815222,-122
2024-07-30,-0.03225808389849216,-0.004960171878030217,0.0046454622364955345,-121
2024-07-31,-0.06666670805878072,0.0157933986591674,0.004853569092896359,-120
2024-08-01,-0.07142853579122677,-0.013693502993456064,-0.010885120612757482,-119
2024-08-02,-0.0769230355921936,-0.018381860868696753,-0.017504431443241875,-118
2024-08-05,-0.1250000727595727,-0.02996879838863975,-0.023900579897628615,-117
2024-08-06,0.3809524126300208,0.010354085880061037,0.010478112393200734,-116
2024-08-07,-0.034482780768670285,-0.007734647858502863,-0.007651851415719557,-115
2024-08-08,0.035714309472515415,0.023042611519136447,0.01867263566793609,-114
2024-08-09,-0.034482780768670285,0.004671676849538509,0.0017744222116455877,-113
2024-08-12,0.07142861894503105,4.303397765514916e-05,-0.004930279835214768,-112
2024-08-13,-0.07999998758236582,0.016847579753558328,0.011588237594008177,-111
2024-08-14,-0.13768119243030474,0.0038237284285767004,0.002295235753234204,-110
2024-08-15,-0.03361340838436855,0.016133247764330783,0.013077734450371858,-109
2024-08-16,0.12173914363878868,0.001989779357261412,0.002300958787070151,-108
2024-08-19,0.12403095528424468,0.009722284736913167,0.007549219539156438,-107
2024-08-20,-0.034482780768670285,-0.0019845553982971165,-0.004231314967509503,-106
2024-08-21,-0.10714284526374229,0.004239676828782013,0.0071080499150752985,-105
2024-08-22,0.04000002607703257,-0.008932805548120926,-0.0030160241477541483,-104
2024-08-23,-0.05769229908170703,0.01148337085011919,0.0128224038659559,-103
2024-08-26,-0.04081635174342635,-0.0031537266931381813,-0.0004548213764109521,-102
2024-08-27,0.10638299769557102,0.0015951960865450143,0.00014175509979197365,-101
2024-08-28,-0.09615386165292739,-0.00597597320797616,-0.0027297830374753973,-100
2024-08-29,-0.021276559908365744,-3.937906806072977e-05,0.0037221923356856035,-99
2024-08-30,-0.04347828727757719,0.010093051774424433,0.007636224026602356,-98
2024-09-03,-0.0227272342428686,-0.02115107439771169,-0.013282223631567724,-97
2024-09-04,0.2093022878046562,-0.0016025435809103872,-0.0009441910623254612,-96
2024-09-05,-0.23846156257122042,-0.003018017615584734,-0.006112485945207968,-95
