Date,daily_return_firm,daily_return_market,daily_return_market_ew,trading_day_offset
2024-11-11,-0.04296874102631876,0.0009690634297987444,0.0053193085187150935,-154
2024-11-12,0.2911564481976108,-0.00289265965137242,-0.007674480217693236,-153
2024-11-13,0.0031612947701866734,0.00023222772482434095,0.00043166742146083514,-152
2024-11-14,-0.11186979861845459,-0.006049734794859041,-0.00780571349585002,-151
2024-11-15,-0.09994083948155308,-0.013203489851361216,-0.007560975867905717,-150
2024-11-18,-0.060446784504133544,0.003917814394541086,0.004028350962978822,-149
2024-11-19,0.04475520147636791,0.003963584828470035,-0.0025682626704820466,-148
2024-11-20,0.07764396477022295,2.195086225209586e-05,0.0029933944183517802,-147
2024-11-21,0.04409932097205593,0.0053404615405816536,0.012948965614996144,-146
2024-11-22,0.032718688987676714,0.003467959094991535,0.007917247588886234,-145
2024-11-25,-0.012672880931348662,0.003020480305938378,0.008808105099810781,-144
2024-11-26,-0.016335985371503492,0.005722005647630368,-8.975000211008943e-05,-143
2024-11-27,0.03558709682090466,-0.003801238017440034,-0.001138825495515361,-142
2024-11-29,-0.018327589438924874,0.005607785488815242,0.00272948525283212,-141
2024-12-02,0.032672193304115416,0.0024484564662998753,-0.002736530354597977,-140
2024-12-03,-0.006779708139033391,0.0004514491145146682,-0.0042409173402047085,-139
2024-12-04,0.12059162960374348,0.006051417924264779,-9.290056956989812e-05,-138
2024-12-05,-0.07208121935534717,-0.0018697756269248078,-0.004869699057120647,-137
2024-12-06,-0.003282350713194937,0.0024954538421815275,-0.0009560354556075179,-136
2024-12-09,0.058177904129451896,-0.006144213927296471,-0.004732811503006973,-135
2024-12-10,-0.06535270663940318,-0.002963883313944371,-0.00613647655873284,-134
2024-12-11,-0.029966753707527882,0.008165786048233592,0.0009201989163434288,-133
2024-12-12,-0.017162428198906343,-0.005414022527810203,-0.0036046770558089136,-132
2024-12-13,0.05122230181226972,-2.6466639124200775e-05,-0.0038166284876098855,-131
2024-12-16,-0.003322229663158649,0.0037993543260221863,-0.003562345860353755,-130
2024-12-17,-0.06666670905219185,-0.003863994965801476,-0.007544081569279659,-129
2024-12-18,-0.05952375546063715,-0.02949284635160343,-0.029732721215370073,-128
2024-12-19,0.035443064104839994,-0.0008651123249070469,-0.003556934238667764,-127
2024-12-20,0.008557419585904835,0.010869123768910471,0.01387797640350752,-126
2024-12-23,-0.059393911650686526,0.007287273468533639,0.001784944066576255,-125
2024-12-24,-0.027061859787758324,0.01104275925539211,0.007817785364393925,-124
2024-12-26,0.05960262223799195,-0.00040565878647391695,0.0010074262792714173,-123
2024-12-27,-0.041249990463256836,-0.011055736101235558,-0.007171263663530603,-122
